org_id_a,org_id_b,org_name,relationship,source
GB-CHC-262870,GB-CHC-1143272,SHAARE ZEDEK UK,sameas,"Charity Reregistrations"
GB-CHC-1145375,GB-CHC-1179954,SHARNBROOK EVANGELICAL CHURCH,sameas,"Charity Reregistrations"
GB-CHC-236426,GB-CHC-1175666,SHEPTON MALLET UNITED CHARITIES,sameas,"Charity Reregistrations"
GB-CHC-217652,GB-CHC-1177535,SHERBURN HOUSE CHARITY,sameas,"Charity Reregistrations"
GB-CHC-272385,GB-CHC-1178256,SHERFIELD-ON-LODDON VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1120303,GB-CHC-1170953,SHERFIELD PARK COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1029333,GB-CHC-1177342,SHERINGTON PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1061405,GB-CHC-1162586,SHIPSTON HOME NURSING,sameas,"Charity Reregistrations"
GB-CHC-234025,GB-CHC-1179342,SHREWSBURY ROMAN CATHOLIC DIOCESAN TRUST,sameas,"Charity Reregistrations"
GB-CHC-214215,GB-CHC-1171471,SIGHT CYMRU,sameas,"Charity Reregistrations"
GB-CHC-1088245,GB-CHC-1165317,SIMON ON THE STREETS,sameas,"Charity Reregistrations"
GB-CHC-800001,GB-CHC-1152777,SIR DENIS MAHON'S CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-230335,GB-CHC-1175076,SISTERS OF THE SACRED HEART OF SAINT JACUT,sameas,"Charity Reregistrations"
GB-CHC-1051537,GB-CHC-1167463,SLEAFORD LITTLE THEATRE,sameas,"Charity Reregistrations"
GB-CHC-1174800,GB-CHC-1179652,SLOUGH FORT PRESERVATION TRUST,sameas,"Charity Reregistrations"
GB-CHC-1079730,GB-CHC-1163423,SMILE INTERNATIONAL,sameas,"Charity Reregistrations"
GB-CHC-1051446,GB-CHC-1180187,SNITTERFIELD NURSERY SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-270295,GB-CHC-1118646,SOBELL HOUSE HOSPICE CHARITY LIMITED,sameas,"Charity Reregistrations"
GB-CHC-281530,GB-CHC-1126555,SOCIAL AFFAIRS UNIT,sameas,"Charity Reregistrations"
GB-CHC-1143564,GB-CHC-1172599,SOLIDARITY SPIRITIST SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-516058,GB-CHC-1179376,SOLIHULL MIND,sameas,"Charity Reregistrations"
GB-CHC-255047,GB-CHC-1176821,SOUTH-WEST SURREY MOBILE PHYSIOTHERAPY SERVICE,sameas,"Charity Reregistrations"
GB-CHC-1105639,GB-CHC-1178093,SOUTH KEMPSHOTT COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-506339,GB-CHC-1178389,SOUTH YORKSHIRE INDUSTRIAL HISTORY SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1099462,GB-CHC-1138808,SOUTHERN HOLDERNESS RESOURCE CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1033144,GB-CHC-1164820,SOUTHGATE PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1119681,GB-CHC-1167902,SPACE YOUTH PROJECT,sameas,"Charity Reregistrations"
GB-CHC-1043693,GB-CHC-1179159,SPECIAL PLAY AND LEARNING ACTIVITIES IN SCHOOL HOLIDAYS,sameas,"Charity Reregistrations"
GB-CHC-267003,GB-CHC-1176226,SPELTHORNE MENTAL HEALTH ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1176130,GB-CHC-1176912,SPONSOR A SIBLING,sameas,"Charity Reregistrations"
GB-CHC-278430,GB-CHC-1175793,ST ANDREW'S GREEK ORTHODOX CATHEDRAL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1027370,GB-CHC-1169634,ST AUGUSTINE'S NURSERY,sameas,"Charity Reregistrations"
GB-CHC-1049556,GB-CHC-1175861,ST AUSTELL ARTS CENTRE,sameas,"Charity Reregistrations"
GB-CHC-312747,GB-CHC-1094290,ST DUNSTAN'S EDUCATIONAL FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-311073,GB-CHC-1168580,ST EDMUND'S COLLEGE,sameas,"Charity Reregistrations"
GB-CHC-1001724,GB-CHC-1163181,ST JOHN'S NURSERY GROUP,sameas,"Charity Reregistrations"
GB-CHC-252126,GB-CHC-1180172,ST JOSEPH'S FAMILY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-1152173,GB-CHC-1180087,ST MARK'S MILTON KEYNES,sameas,"Charity Reregistrations"
GB-CHC-218731,GB-CHC-1165957,"ST MARY'S ABBEY, QUARR",sameas,"Charity Reregistrations"
GB-CHC-800378,GB-CHC-1176394,ST MICHAEL'S PLAYGROUP (ST ALBANS),sameas,"Charity Reregistrations"
GB-CHC-1037927,GB-CHC-1179730,ST OSWALD'S PRE-SCHOOL LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1061819,GB-CHC-1180837,ST TUDY PLAYING FIELD TRUST,sameas,"Charity Reregistrations"
GB-CHC-1146151,GB-CHC-1178728,ST. CHAD'S SANCTUARY,sameas,"Charity Reregistrations"
GB-CHC-1041283,GB-CHC-1170645,ST. NICHOLAS COMMUNITY ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-1099672,GB-CHC-1181649,STARFISH ASIA,sameas,"Charity Reregistrations"
GB-CHC-304376,GB-CHC-1157941,STEEPLE ASTON PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1052827,GB-CHC-1172798,STONE CROSS MILL TRUST,sameas,"Charity Reregistrations"
GB-CHC-500765,GB-CHC-1173198,STUDENT VOLUNTEERING CARDIFF(SVC),sameas,"Charity Reregistrations"
GB-CHC-1159181,GB-CHC-1173819,SUSSEX EAST AREA QUAKER MEETING,sameas,"Charity Reregistrations"
GB-CHC-1107061,GB-CHC-1180273,SWANLAND VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1118371,GB-CHC-1181358,TARGETCRAFT ARCHERS,sameas,"Charity Reregistrations"
GB-CHC-1034805,GB-CHC-1179401,TAS VALLEY PRE-SCHOOL AND PLAYGROUP,sameas,"Charity Reregistrations"
GB-CHC-202120,GB-CHC-1177162,TAUNTON HERITAGE TRUST,sameas,"Charity Reregistrations"
GB-CHC-273441,GB-CHC-1172323,TAUNTON WOMENS AID,sameas,"Charity Reregistrations"
GB-CHC-1084013,GB-CHC-1172652,TEESDALE COMMUNITY RESOURCES,sameas,"Charity Reregistrations"
GB-CHC-1103765,GB-CHC-1174954,TENNIS FOR FREE,sameas,"Charity Reregistrations"
GB-CHC-277318,GB-CHC-1180640,THE ALBERT HUNT TRUST,sameas,"Charity Reregistrations"
GB-CHC-1095901,GB-CHC-1165528,THE ALFRED GILLETT TRUST,sameas,"Charity Reregistrations"
GB-CHC-512548,GB-CHC-1178661,THE ALREWAS AND DISTRICT AGRICULTURAL AND HORTICULTURAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1113058,GB-CHC-1161292,THE AMARNA TRUST,sameas,"Charity Reregistrations"
GB-CHC-208756,GB-CHC-1116392,THE ANCHOR SOCIETY LTD,sameas,"Charity Reregistrations"
GB-CHC-500838,GB-CHC-1180846,THE ASKRIGG FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-276552,GB-CHC-1166948,THE ATHELSTAN NURSERY,sameas,"Charity Reregistrations"
GB-CHC-233782,GB-CHC-1174364,THE BAPTIST MISSIONARY SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1125912,GB-CHC-1181392,THE BAPTIST UNION OF GREAT BRITAIN,sameas,"Charity Reregistrations"
GB-CHC-299616,GB-CHC-1179769,THE BEAMINSTER MUSEUM TRUST,sameas,"Charity Reregistrations"
GB-CHC-259349,GB-CHC-1065995,THE BENENDEN HOSPITAL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1091733,GB-CHC-1177522,THE BEVERLEY BARGE PRESERVATION SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-522847,GB-CHC-1120499,THE BIRMINGHAM BOYS AND GIRLS UNION,sameas,"Charity Reregistrations"
GB-CHC-528805,GB-CHC-1152244,THE BLUE COAT SCHOOL BIRMINGHAM LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1106554,GB-CHC-1173809,THE BRANSFORD TRUST,sameas,"Charity Reregistrations"
GB-CHC-325122,GB-CHC-1175257,THE BRITISH ASSOCIATION OF PAEDIATRIC SURGEONS,sameas,"Charity Reregistrations"
GB-CHC-326473,GB-CHC-1178279,THE BRITISH FLUTE SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-208677,GB-CHC-1113705,THE BUDDHIST SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-326292,GB-CHC-1123081,THE BULLDOG TRUST LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1094780,GB-CHC-1127012,THE CAROLINE HUMBY TECK TRUST,sameas,"Charity Reregistrations"
GB-CHC-312055,GB-CHC-1171955,THE CARTHUSIAN TRUST,sameas,"Charity Reregistrations"
GB-CHC-258813,GB-CHC-1165034,THE CHAMPERNOWNE TRUST,sameas,"Charity Reregistrations"
GB-CHC-205698,GB-CHC-1173240,THE CHARITY OF DOUGLAS WILLIAM MITCHELL,sameas,"Charity Reregistrations"
GB-CHC-228961,GB-CHC-1177600,THE CHARITY OF JANE WRIGHT,sameas,"Charity Reregistrations"
GB-CHC-502610,GB-CHC-1164896,THE CHARNWOOD TRUST,sameas,"Charity Reregistrations"
GB-CHC-232651,GB-CHC-1135892,THE CHINESE OVERSEAS CHRISTIAN MISSION,sameas,"Charity Reregistrations"
GB-CHC-1083061,GB-CHC-1147459,THE CHRISTIAN CENTRE FOR GAMBLING REHABILITATION LIMITED,sameas,"Charity Reregistrations"
GB-CHC-297766,GB-CHC-1162772,THE CHURCH AND MEDIA NETWORK,sameas,"Charity Reregistrations"
GB-CHC-802118,GB-CHC-1130031,THE CITY CHURCH CANTERBURY,sameas,"Charity Reregistrations"
GB-CHC-223903,GB-CHC-1181189,THE CLEEVES AND WHITEHEAD TRUST,sameas,"Charity Reregistrations"
GB-CHC-526597,GB-CHC-1174177,THE CLITHEROE ROYAL GRAMMAR SCHOOL FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1121610,GB-CHC-1179727,THE CO-OPERATIVE HERITAGE TRUST,sameas,"Charity Reregistrations"
GB-CHC-1106795,GB-CHC-1177675,THE COMMUNITY CHURCH BURTON AND DISTRICT,sameas,"Charity Reregistrations"
GB-CHC-248718,GB-CHC-1179469,THE CONNAUGHT TRUST,sameas,"Charity Reregistrations"
GB-CHC-1050122,GB-CHC-1168343,THE CONNECTIONS BUS PROJECT,sameas,"Charity Reregistrations"
GB-CHC-261109,GB-CHC-1179008,THE CRAFTS STUDY CENTRE,sameas,"Charity Reregistrations"
GB-CHC-528781,GB-CHC-1120628,THE CRESCENT SCHOOL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1003547,GB-CHC-1134681,THE CRESCENT SUPPORT GROUP LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1093674,GB-CHC-1169640,THE CROWN CHURCH TRUST,sameas,"Charity Reregistrations"
GB-CHC-223798,GB-CHC-1144923,THE CRUSADERS' UNION,sameas,"Charity Reregistrations"
GB-CHC-900104,GB-CHC-1172445,THE DEVON AND EXETER INSTITUTION,sameas,"Charity Reregistrations"
GB-CHC-274514,GB-CHC-282797,THE DOUGLAS MCMINN CENTRE LIMITED,sameas,"Charity Reregistrations"
GB-CHC-296553,GB-CHC-1181002,THE ECCLESIASTICAL LAW SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1112614,GB-CHC-1176944,THE ELLAND SILVER BAND,sameas,"Charity Reregistrations"
GB-CHC-1126479,GB-CHC-1163539,THE ELMHURST FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1099998,GB-CHC-1116414,THE EMMA MALTBY MEMORIAL FUND,sameas,"Charity Reregistrations"
GB-CHC-298545,GB-CHC-1168096,THE ERNEST AND MARJORIE FUDGE TRUST FOR WARMINSTER,sameas,"Charity Reregistrations"
GB-CHC-313497,GB-CHC-1146629,THE ERNEST COOK TRUST,sameas,"Charity Reregistrations"
GB-CHC-1010782,GB-CHC-1163673,THE ETHIOPIAN CHRISTIAN FELLOWSHIP (UK),sameas,"Charity Reregistrations"
GB-CHC-1147191,GB-CHC-1177530,THE EVE MERTON DREAMS TRUST,sameas,"Charity Reregistrations"
GB-CHC-251395,GB-CHC-1168037,THE FELLOWSHIP OF INDEPENDENT EVANGELICAL CHURCHES,sameas,"Charity Reregistrations"
GB-CHC-284865,GB-CHC-1179427,THE FELLOWSHIP OF SAINT ETHELWOLD,sameas,"Charity Reregistrations"
GB-CHC-245671,GB-CHC-1164350,THE FERNE ANIMAL SANCTUARY,sameas,"Charity Reregistrations"
GB-CHC-1133669,GB-CHC-1172241,THE FILLIES GFC,sameas,"Charity Reregistrations"
GB-CHC-313286,GB-CHC-1167759,THE FINTRY TRUST,sameas,"Charity Reregistrations"
GB-CHC-802456,GB-CHC-1167428,THE FIRCROFT TRUST,sameas,"Charity Reregistrations"
GB-CHC-1001311,GB-CHC-1180504,THE FOLKESTONE - HYTHE OPERATIC AND DRAMATIC SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-268211,GB-CHC-1134579,THE FOUNDATION FOR LIVER RESEARCH,sameas,"Charity Reregistrations"
GB-CHC-262330,GB-CHC-1153591,THE FRIENDS OF LEIGHTON HOUSE,sameas,"Charity Reregistrations"
GB-CHC-1101748,GB-CHC-1174865,THE FRIENDS OF POOLE PARK,sameas,"Charity Reregistrations"
GB-CHC-259464,GB-CHC-1176266,THE FUND FOR THE REPLACEMENT OF ANIMALS IN MEDICAL EXPERIMENTS (F R A M E),sameas,"Charity Reregistrations"
GB-CHC-261270,GB-CHC-1171068,THE FUSILIER MUSEUM LONDON,sameas,"Charity Reregistrations"
GB-CHC-1135781,GB-CHC-1174981,THE GILBERT AND GEORGE CENTRE,sameas,"Charity Reregistrations"
GB-CHC-508070,GB-CHC-1176227,THE GLAMORGAN FEDERATION OF YOUNG FARMERS CLUBS,sameas,"Charity Reregistrations"
GB-CHC-1088699,GB-CHC-1175593,THE GOLDSMITHS' COMPANY CHARITY,sameas,"Charity Reregistrations"
GB-CHC-258372,GB-CHC-1172919,THE GOWER SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-281942,GB-CHC-1170335,THE GRAND CHARITY,sameas,"Charity Reregistrations"
GB-CHC-517936,GB-CHC-1153125,THE GRANGE PLAYERS LIMITED,sameas,"Charity Reregistrations"
GB-CHC-1103355,GB-CHC-1134948,THE GREAT DIXTER CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-1169715,GB-CHC-1174395,THE GUILDFORD SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-506820,GB-CHC-1180143,THE HALE AND DISTRICT HEBREW CONGREGATION,sameas,"Charity Reregistrations"
GB-CHC-1139861,GB-CHC-1173141,THE HARMONY THERAPY TRUST,sameas,"Charity Reregistrations"
GB-CHC-288036,GB-CHC-1172917,THE HASLEMERE PLAYERS,sameas,"Charity Reregistrations"
GB-CHC-292020,GB-CHC-1176997,THE HASLEMERE THESPIANS,sameas,"Charity Reregistrations"
GB-CHC-801146,GB-CHC-1174307,THE HAYCORNS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-292048,GB-CHC-1176857,THE HAYNES INTERNATIONAL MOTOR MUSEUM,sameas,"Charity Reregistrations"
GB-CHC-285178,GB-CHC-1160233,THE HELIOS FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-296965,GB-CHC-1174338,THE HENLEY FESTIVAL TRUST,sameas,"Charity Reregistrations"
GB-CHC-211288,GB-CHC-1157467,THE HENRY GILDER DRAKE CHARITY,sameas,"Charity Reregistrations"
GB-CHC-1109398,GB-CHC-1181539,THE HEREDITARY SPASTIC PARAPLEGIA SUPPORT GROUP,sameas,"Charity Reregistrations"
GB-CHC-1054184,GB-CHC-1159032,THE HISTORICAL DIVING SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1131613,GB-CHC-1167232,THE HOYLAND LOWE STAND TRUST,sameas,"Charity Reregistrations"
GB-CHC-1057563,GB-CHC-1173208,THE IBS NETWORK,sameas,"Charity Reregistrations"
GB-CHC-262891,GB-CHC-1107395,THE INJURED JOCKEYS FUND,sameas,"Charity Reregistrations"
GB-CHC-250081,GB-CHC-1166869,THE INSTITUTE OF REFRIGERATION,sameas,"Charity Reregistrations"
GB-CHC-1090992,GB-CHC-1179846,THE ISLAMIC ASSOCIATION OF LINCOLN,sameas,"Charity Reregistrations"
GB-CHC-263371,GB-CHC-1160353,THE ISLAMIC FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1043619,GB-CHC-1141021,THE JOHN STRUTT CONSERVATION FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-267441,GB-CHC-1170424,THE JOSEPH AND FRANCES CLARK TRUST,sameas,"Charity Reregistrations"
GB-CHC-1156557,GB-CHC-1174340,THE KEARNS FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-508451,GB-CHC-1176972,THE KENDAL (KIRKLAND) TRUST,sameas,"Charity Reregistrations"
GB-CHC-306064,GB-CHC-1174033,THE KEW GUILD,sameas,"Charity Reregistrations"
GB-CHC-307525,GB-CHC-1174184,THE KING EDWARD VI COLLEGE SITE FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-270419,GB-CHC-1143338,THE KIT WILSON TRUST FOR ANIMAL WELFARE,sameas,"Charity Reregistrations"
GB-CHC-701075,GB-CHC-1175184,THE LAKELAND HOUSING TRUST,sameas,"Charity Reregistrations"
GB-CHC-264276,GB-CHC-1165880,THE LEAGUE OF FRIENDS OF THE NUFFIELD ORTHOPAEDIC CENTRE,sameas,"Charity Reregistrations"
GB-CHC-232654,GB-CHC-1181156,THE LEAGUE OF FRIENDS OF TUNBRIDGE WELLS HOSPITAL,sameas,"Charity Reregistrations"
GB-CHC-1113172,GB-CHC-1176160,THE LITTLE PRINCESS TRUST,sameas,"Charity Reregistrations"
GB-CHC-1080634,GB-CHC-1175541,THE LIVING ROOM,sameas,"Charity Reregistrations"
GB-CHC-1084704,GB-CHC-1178599,THE LUTE SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-233601,GB-CHC-1180260,THE LUXFORD CENTRE,sameas,"Charity Reregistrations"
GB-CHC-277548,GB-CHC-1178573,THE LYMPNE PLAYING FIELD AND VILLAGE HALL,sameas,"Charity Reregistrations"
GB-CHC-1010371,GB-CHC-1103123,THE LYNCHMERE SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-293514,GB-CHC-1159922,THE MARDEN HOUSE CENTRE,sameas,"Charity Reregistrations"
GB-CHC-270218,GB-CHC-1179673,THE MASS OBSERVATION ARCHIVE,sameas,"Charity Reregistrations"
GB-CHC-1101050,GB-CHC-1177003,THE MAURICE AND VIVIENNE WOHL PHILANTHROPIC FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1081218,GB-CHC-1172672,THE MEDITATION TRUST,sameas,"Charity Reregistrations"
GB-CHC-227801,GB-CHC-1170090,THE MEOLE BRACE PEACE MEMORIAL HALL,sameas,"Charity Reregistrations"
GB-CHC-1117653,GB-CHC-1177059,THE MERCIAN REGIMENTAL CHARITY,sameas,"Charity Reregistrations"
GB-CHC-305078,GB-CHC-1175828,THE MERSTHAM VILLAGE TRUST,sameas,"Charity Reregistrations"
GB-CHC-1085014,GB-CHC-1162121,THE MILLENNIUM EMBROIDERY GROUP SUNBURY-ON-THAMES,sameas,"Charity Reregistrations"
GB-CHC-1077705,GB-CHC-1171026,THE MUSEUM OF MILITARY MEDICINE TRUST,sameas,"Charity Reregistrations"
GB-CHC-327233,GB-CHC-1136297,THE MUSLIM YOUTH FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-271420,GB-CHC-1179641,THE NATURIST FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1136353,GB-CHC-1177764,"THE NEW LIFE CHURCH, WOKING",sameas,"Charity Reregistrations"
GB-CHC-1068649,GB-CHC-1155934,THE NOOR FOUNDATION UK,sameas,"Charity Reregistrations"
GB-CHC-210885,GB-CHC-1177917,THE NORWEGIAN YOUNG WOMEN'S CHRISTIAN ASSOCIATION IN LONDON,sameas,"Charity Reregistrations"
GB-CHC-515817,GB-CHC-1170810,THE ODELL TRUST,sameas,"Charity Reregistrations"
GB-CHC-1058003,GB-CHC-1122040,THE OPEN DOOR (TAUNTON),sameas,"Charity Reregistrations"
GB-CHC-256356,GB-CHC-1160830,THE PALACE TRUST,sameas,"Charity Reregistrations"
GB-CHC-522177,GB-CHC-1176819,THE PEARSON CENTRE FOR YOUNG PEOPLE,sameas,"Charity Reregistrations"
GB-CHC-701320,GB-CHC-1178874,THE PENRITH AGRICULTURAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-287502,GB-CHC-1178847,THE PHOENIX GARDEN,sameas,"Charity Reregistrations"
GB-CHC-201024,GB-CHC-1167275,THE PILMUIR ESTATE,sameas,"Charity Reregistrations"
GB-CHC-700748,GB-CHC-1175337,THE PLYNLIMON TRUST,sameas,"Charity Reregistrations"
GB-CHC-1099440,GB-CHC-1138650,"THE POTTERS HOUSE CHRISTIAN CHURCH, CROYDON",sameas,"Charity Reregistrations"
GB-CHC-307757,GB-CHC-1167318,THE POWELL-COTTON MUSEUM,sameas,"Charity Reregistrations"
GB-CHC-307370,GB-CHC-1157782,THE PREBENDAL SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-257414,GB-CHC-1180666,THE PSORIASIS ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-216291,GB-CHC-1179912,THE RAYNE FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-1024684,GB-CHC-1176992,THE REDEEMED EVANGELICAL MISSION,sameas,"Charity Reregistrations"
GB-CHC-1104487,GB-CHC-1157096,THE REEF-WORLD FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-328746,GB-CHC-1150792,THE RETREAT ASSOCIATION,sameas,"Charity Reregistrations"
GB-CHC-285805,GB-CHC-1169079,THE RICHMOND SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-252090,GB-CHC-1163293,THE RIDLEY FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-288831,GB-CHC-1177871,THE RIVER WEY TRUST,sameas,"Charity Reregistrations"
GB-CHC-233597,GB-CHC-1174261,THE ROMAN CATHOLIC CONGREGATION OF THE MISSIONARY FRANCISCAN SISTERS (OF THE IMMACULATE CONCEPTION )(BRAINTREE) CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-253063,GB-CHC-1169164,THE ROTARY CLUB OF ANDOVER BENEVOLENT FUND,sameas,"Charity Reregistrations"
GB-CHC-1085549,GB-CHC-1173871,THE ROTARY CLUB OF NORWICH CHARITY SERVICE FUND,sameas,"Charity Reregistrations"
GB-CHC-207327,GB-CHC-1081009,THE ROYAL AIR FORCE BENEVOLENT FUND,sameas,"Charity Reregistrations"
GB-CHC-210848,GB-CHC-1176054,THE ROYAL AIR FORCE CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-513141,GB-CHC-1179781,THE ROYAL CROWN DERBY MUSEUM CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-221958,GB-CHC-1150749,THE ROYAL INSTITUTION OF CORNWALL,sameas,"Charity Reregistrations"
GB-CHC-206003,GB-CHC-1168387,THE ROYAL MARINES ASSOCIATION LIMITED,sameas,"Charity Reregistrations"
GB-CHC-285836,GB-CHC-1170336,THE ROYAL MASONIC TRUST FOR GIRLS AND BOYS,sameas,"Charity Reregistrations"
GB-CHC-212152,GB-CHC-1179300,THE ROYAL SOCIETY FOR ASIAN AFFAIRS,sameas,"Charity Reregistrations"
GB-CHC-266367,GB-CHC-1179867,THE SAMATHA TRUST,sameas,"Charity Reregistrations"
GB-CHC-1087982,GB-CHC-1179087,THE SAVITRI WANEY CHARITABLE TRUST,sameas,"Charity Reregistrations"
GB-CHC-225634,GB-CHC-1172162,THE SHEFFIELD CATS SHELTER,sameas,"Charity Reregistrations"
GB-CHC-1047760,GB-CHC-1179323,THE SHREWSBURY FURNITURE SCHEME,sameas,"Charity Reregistrations"
GB-CHC-326945,GB-CHC-1161850,THE SIDNEY NOLAN TRUST,sameas,"Charity Reregistrations"
GB-CHC-1115049,GB-CHC-1180739,THE SIMMS REEVE INSTITUTE BRANCASTER,sameas,"Charity Reregistrations"
GB-CHC-274487,GB-CHC-1128686,THE SIR HENRY ROYCE MEMORIAL FOUNDATION,sameas,"Charity Reregistrations"
GB-CHC-232363,GB-CHC-1177083,THE SISTERS OF PROVIDENCE OF RUILLE-SUR-LOIR,sameas,"Charity Reregistrations"
GB-CHC-241336,GB-CHC-1173777,THE SLADE EVANGELICAL CHURCH,sameas,"Charity Reregistrations"
GB-CHC-1037019,GB-CHC-1144595,THE SOCIETY FOR THE ADVANCEMENT OF PHILOSOPHICAL ENQUIRY AND REFLECTION IN EDUCATION,sameas,"Charity Reregistrations"
GB-CHC-265632,GB-CHC-1146589,THE SOHO SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1076617,GB-CHC-1108804,THE SOUTHMEAD PROJECT LIMITED,sameas,"Charity Reregistrations"
GB-CHC-802182,GB-CHC-1171309,THE ST MARY'S PRE-SCHOOL,sameas,"Charity Reregistrations"
GB-CHC-1023745,GB-CHC-1128716,THE STANLEY MEWS COMMUNITY TRUST LTD,sameas,"Charity Reregistrations"
GB-CHC-276371,GB-CHC-1174548,THE STANMORE CHORAL SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-288562,GB-CHC-1169540,THE STEYNING MUSEUM TRUST,sameas,"Charity Reregistrations"
GB-CHC-1099443,GB-CHC-1173896,THE STOCK EXCHANGE DRAMATIC AND OPERATIC SOCIETY,sameas,"Charity Reregistrations"
GB-CHC-1150983,GB-CHC-1177004,THE STOREHOUSE PROJECT,sameas,"Charity Reregistrations"
GB-CHC-1109305,GB-CHC-1169999,THE SURVIVORS TRUST,sameas,"Charity Reregistrations"
GB-CHC-247430,GB-CHC-1175032,THE SUSSEX ASSOCIATION FOR SPINA BIFIDA AND HYDROCEPHALUS,sameas,"Charity Reregistrations"
GB-CHC-271537,GB-CHC-1173924,THE TABLET TRUST,sameas,"Charity Reregistrations"
GB-CHC-274244,GB-CHC-1174999,THE TAMARITANS THEATRE COMPANY,sameas,"Charity Reregistrations"
GB-CHC-702896,GB-CHC-1181361,THE THACKRAY MEDICAL RESEARCH TRUST,sameas,"Charity Reregistrations"
GB-CHC-1125432,GB-CHC-1174795,THE THAME MUSEUM TRUST,sameas,"Charity Reregistrations"
GB-CHC-208678,GB-CHC-1095904,THE TORCH TRUST FOR THE BLIND,sameas,"Charity Reregistrations"
GB-CHC-519302,GB-CHC-1168925,THE TOY HOUSE,sameas,"Charity Reregistrations"
GB-CHC-1067753,GB-CHC-1173156,THE UGLY DUCKLING COMPANY,sameas,"Charity Reregistrations"
GB-CHC-1012346,GB-CHC-1170600,THE ULYSSES TRUST,sameas,"Charity Reregistrations"
GB-CHC-270728,GB-CHC-1171197,THE UNION OF MUSLIM ORGANISATIONS OF UK AND EIRE TRUST (ABBREVIATED THE U M O TRUST),sameas,"Charity Reregistrations"
GB-CHC-249892,GB-CHC-1158987,THE UNION OF ORTHODOX HEBREW CONGREGATIONS,sameas,"Charity Reregistrations"
GB-CHC-1098909,GB-CHC-1172346,THE UNITED KINGDOM NETWORK OF THE INTERNATIONAL SOCIETY FOR PSYCHOLOGICAL AND SOCIAL APPROACHES TO PSYCHOSIS.,sameas,"Charity Reregistrations"
GB-CHC-1151086,GB-CHC-1178793,THE URBAN VOCAL GROUP,sameas,"Charity Reregistrations"
